id_author,author,text,sentimen
UCtlIGjQHIdWw7EZVibtYwMA,@FelixXiouw,Menhan kurang jauh main nya....sebelum buat statement harusnya ente Tanya dulu dong siapa yg memberi ijin....? Itu sudah terdaftar di kemenhub....kalau sudah terdaftar berarti ada perangkat negara disitu...kalau tidak ada cari tahu ke kemenhub kenapa tidak ada...? Dan idustri itu sudah ada Dari tahun 2013. Ini menhan bikin ribut doang....maksudnya apa...? Mau buat ricuh negara gitu ..atau cari muka...?,Negatif
UCF3QKYpEggEEStH4uH6jlDQ,@Terataiyangberlumpur,"Tapi waktu disidak gak ada perangkat negara blokk gblokk

Bandara khusus pun harus ada otoritas negara yg mengawasinya!!",Negatif
UCSQwH4FtL4aOz6_yd6VrLYw,@ahmadjafin2704,Prabowo dilawan terus oleh termul. Sikat dong... gitu aja repot. Bisa bubar ni Indonesia,Negatif
UCWqAS-x7o9UNnzjMwp0Nw3Q,@muhammadzainuddin2134,pura pura saja.dulu menham nya siapa.ya segera di tindak tegas😭😭😭😭🙈,Negatif
UCF3QKYpEggEEStH4uH6jlDQ,@Terataiyangberlumpur,"Pak Prabowo dlu menhan blokk dan gatau intelijen2 kyk gini!!!
Pak safrie pun gak tau tapi karna dia jadi ketua satgas PKH untuk memberantas tambang2 ilegal barulah dia tau ada bandara kyk ginian",Negatif
UCF0TcqoYBxoQgIxHzJmMR3w,@gamisku7337,"Sungguh miris dengarnya, nggak bisa berkata2 lagi",Negatif
UCPxspzium23Z-BAmA8-RrZQ,@arsansanzjaya5201,Efek dahsyat kepemimpinan terdahulu,Negatif
UCRYwDcSpVTXOFF_J7MaYlXQ,@prieatmodjo1763,Ribuan triliun dirampok bangsa sendiri,Negatif
UCX34uw0puagJVkHgFPkt-lQ,@SanmasaIsmuwangi,"ehhh lontong,bandara di Morowali ada 2. 22 nya statusnya aktif cek di Kemenhub,dan 22nya jga melayani domestik,bedanya yg di IMIP itu ada di KEK(kawasan ekonomi khusus)atau objek vital nasional dg pengecualian yg diatur undang undang,kalian jga harus cermat lihat berita bandara mana yg diresmikan Jokowi,yg diresmikan Jokowi itu bandara yg bukan punya IMIP,,eh para lontong2 tabayun dulu sblum komen...",Netral
UCdpDaGX3Ay98IWoBOUJhLEQ,@BayuJanwar-k6j,gila bener,Negatif
UCvYHlOAqQnlM5K5RyTWslxQ,@madyakrisna8581,"Semua berawal dari jokowi
Tangkap dan adili jokowi dan antek anteknya",Negatif
UCDt5tNogOsrKidW6drV9n4A,@subandriyanto-bj7zg,sekalian pak periksa bandara PT. IWIP... kabupaten Weda... Halmahera utara,Netral
UCe8X68WCLd3mmvzt0AW4vQw,@gmarjuang350,"Rakyat meski semakin sdar lain kali takan memilih kelompok perapok kekayaan indonesa dan menyengsarakan rakyat..
Rakyat hanya jadi budak politik nya",Negatif
UCe8X68WCLd3mmvzt0AW4vQw,@gmarjuang350,"Kedepan nya rakyat jangan milih kelompok perampok dan membuat rakyat bodoh …
Dan di buat miskin kelompok suka memperkaya diri…",Negatif
UCcSXW8FePIcdtzxf16kvvLw,@r.n.setiana257,Klu menurut saya langsung aja digulung siapa yg terlibat.. Cuman masalahnya berani nga.. Wong semua konco2nya dewe.,Negatif
UCieei1jvnABOSTpnnqtoVSg,@joharimohdsalleh457,Gila...Rupanya Jokowi emang bener jual negara dan korup😢😢😢😢😢,Negatif
UC0yzVRuancHuEQq6t0gvjbw,@ElfiFitrina-g4q,"Anehnya smpe skrg dia msh aman melenggang, tnpa tersentuh hukum",Negatif
UCwa9-Ei4yoxC6n28NsdM94Q,@sempakspell352,Aneh masih banyak rakyat yg sayang beliau wkwkwk kasian kalian,Negatif
UCzooZ0T8AcEevAT5vgDsD0Q,@banihermansyah5376,Karna semua tersandra korupsi,Negatif
UC_U5bqh0LF_RJv6ZIsIN7CQ,@firdahafiz5079,kalo mau di nepalkan kabari saya,Negatif
UCkbPO8SmRzndVOObPdl_OcA,@amirulamir3910,Hancur semua di era jokowi ternyata,Negatif
UCG2_AP6s7qRWfeOGhJf7_5Q,@yudiwahyudi2218,Sepertinya dalam 10 tahun terakhir bnyk lembaga2 pemerintahan yg rusak,Negatif
UC7jEevhd9RuvHPGaGZRX4Zw,@CooOiy-i2c,Usut tuntas pak jendral,Positif
UCboMQrKEGoiNXUopS9roNqw,@friedaliem7541,Harusnya Prabowo tau dong....kan jaman nya dia sbg Menhan waktu itu. Pada saat itu koq diam aja???,Negatif
UCF3QKYpEggEEStH4uH6jlDQ,@Terataiyangberlumpur,"Pak Prabowo dlu menhan blokk dan gatau intelijen2 kyk gini!!!
Pak safrie pun gak tau tapi karna dia jadi ketua satgas PKH untuk memberantas tambang2 ilegal barulah dia tau ada bandara kyk ginian",Negatif
UCnHsJHJw_OBRgTT51_hRvJg,@AsepGojlag-b7o,"Kelakuan si joko bikin muak, adili si joko!!!!!!!",Negatif
UC7n6WLLPCUWVpaWW_WzhWOw,@fansjordi,Bandara kan gede masa pemerintahan setempat tidak tau atau pura2 tidak tau ya inilah negeri Konoha negeri yang penuh tipu2😂,Negatif
UC54vBZbaQH9DXVZC8kNzAEg,@laluzahir7362,memang Jokowi merusak di negara ini memang betul2pkidia itu,Negatif
UCmFQU6Cv6NLo39MG3yxrV-A,@SukarnoSukarno-e1j,Mana berani pak Prabowo memproses Jokowi.,Negatif
UClLX3O5q7YB4UQo5U7Pt-7g,@alimakruf2419,"Segera tangkap dan adili jokowi, yang telah menghancurkan negeri ini demi kepentingan pribadi",Negatif
UCaT8RUo0uNUD-0sTI1Bcjjg,@cakirulchanel1070,JANGAN OMON2 TINDAK DENGAN TEGAS....SIAPAPUN ITU ??????,Negatif
UCaT8RUo0uNUD-0sTI1Bcjjg,@cakirulchanel1070,PROYEKNYA GENG SOLO...,Negatif
UCR7ooY7kHixMeV_XTgT6egQ,@HidayatSiregar-h6t,"Nampak nya wajah polos tapi kok bisa 2nya gawat gitu di eranya ya, ayo seluruh rakyat Indonesia kita dukung pak Prabowo ,",Netral
UCwlmW_4yNz3ksOHs_bParOg,@bintangnaga1922,"jangan kaget ulahnya mulyono terkuak lagi,dan jgn kget mulyono kebal hukum lagi 😂😂😂",Negatif
UCLLZ0i_cOxEygFqebyLitWg,@hermanto9482,Laporan endingnya Zong,Negatif
UClK4DU7LywMQ9YzdiylLdpw,@putrasitinjak7428,"Semua berita ini pada salahin jokowi...
Jokowi cuma resmikan THN 2018..kalo pun menhan skrg blg bandara ini ilegal...
2019 pada saat prabowo menhan ngapain aja...koq bisa pesawat itu masuk ..melalui udara kedaulatan RI...
Apa krja TNI saat itu...😂😂😂",Negatif
UC0zCfh05iesY_tWaNMU1d0A,@jafadoc9923,"BANYAK JENDRAL PENGHIANAT. PANGLIMA TNI  KAPOLRI...PASTI TAHU SOAL ITU. 
YA Tuhan....banyak penghianat negara ini. Jokowi  jokowi.....moroawali ada negara dalam negara, IKN pusat negara dalam negara.",Negatif
UClK4DU7LywMQ9YzdiylLdpw,@putrasitinjak7428,"Semua berita ini pada salahin jokowi...
Jokowi cuma resmikan THN 2018..kalo pun menhan skrg blg bandara ini ilegal...
2019 pada saat prabowo menhan ngapain aja...koq bisa pesawat itu masuk ..melalui udara kedaulatan RI...
Apa krja TNI saat itu...😂😂😂",Negatif
UCLULAyZLFT7M1Q0Bdhn9IeA,@arieponegoro6453,Jendral di samping bapak itu dia tau tapi pura2 tidak tau...,Negatif
UCrFHKjF51Vutgb18N_1hUfg,@AL_AHMAD233,"INILAH YG DISEBUT NEGARA DALAM NEGARA DAN INI JUGA SALAH SATU MAKAR YG MERUNTUHKAN KEDAULATAN NEGARA.

SEMUA ULAHNYA JOKOWI YG RAKUS AKAN KEKUASAAN, DAN BENAR KATA BAMBANG TRI DULU, JOKOWI ITU ANTEK P.K.I DAN ANTEK CHINA.

@TANGKAP_JOKOWI
@ADILI_JOKOWI
@PENJARAKAN_JOKOWI",Negatif
UCEmu5-tGcVQ0grxcRAKIoIA,@KaifiyahNuha,Kawal terus berita nya jangan sampai tenggelam,Positif
UCNLFpde9NonKcX1h0LoKoOg,@jember-90,"Smua ini netizen tertuju ke jokowi yg meresmikan.....
Dan netizen rakyat berharap jokowi ditangkap dan diadili.....
Tpi.....
Yang kpolrinya kan orang jokowi,gimana mau ditangkap?",Negatif
UCcsW6OXCyQQSV_zIhX2RPEw,@arbai.njb.4105,"Latihan... latihan... berulang"" di sebut kan",Negatif
UCEqEXlTf3DdufkhkDO3hoyA,@Acsannsobari1,"Kacau republik ini,, gila gila para mafia di republik ini,, kaco",Negatif
UCO4FS3zFy3Iw54aiwyJsyhA,@sofiansofian2555,Bravo pk menhan TNI bersama rakyat 💪💪,Positif
UCTUc0c_A6q14UWb0-lHvs9g,@hldstnsem4298,Nikmati Hasil  bagi kalian yg pendukung  mulyono,Positif
UCO4FS3zFy3Iw54aiwyJsyhA,@sofiansofian2555,"Yg melanggar serahkan sm rakyat /masyarakat pk ..? nn masyarakat yg mengadili, 
Spt sahroni, uya kuya, biar kapok",Negatif
UCNLFpde9NonKcX1h0LoKoOg,@jember-90,"Bandara ini pernah di bhas dan digemborkan oleh pak gatot,tpi dia malah dipecat",Negatif
UCjTfaVaOGLUbc47LRSWfIvQ,@sultanadhikaralaikadang1492,Ternyata kejahatan jokowi baru terungkap setelah lengser,Netral
UCdIsQQhs5b55R5wxF2aWriA,@ZikriKece-cp5co,maklum pak 2 periode Jokowi indonesia kacau mulai dari hukum dan kebijakan terimakasih di era pak Prabowo..semuanya di tumpad habis..lanjutkan dan tindak tegas,Negatif
UCMnbAhZUtQ8jEq5ydfpX1pw,@Bodowae,😂😂😂 bandara itu khusus...untuk angkut TKA China...,Netral
UCDFyZoKsiZIr_uqEiPa9Aag,@wwdwidy1945,Luar biasa daya rusaknya Mulyono ......selama 10 tahun...usut dan wartawan terus liput,Negatif
UCzAhyxQAg1kjWjPcf2CxoLQ,@JalanlurusRezeki,Masa baru ketahuan sekarang....pecuma punya drone pengintai juga......,Negatif
UCLrAbUmn9wkkPrMDU-Qxjmg,@nurcholis2651,"Ayo pak safri usut terus adili jokowi , dia jual negara",Negatif
UCqpphwxyUpZvJIFyJlJLwQg,@DelBathil-1571H4D,☝️Kelakuan Genx 50L0... 814D4B... ‼️😡.. PL4N64-PL0N60.. D0N60..,Netral
UCMIuwnHz1ZfqyMXWLRJEnoQ,@caica96,"Pantesan Sulawesi banyak penghianat bangsa dan banyak jadi mata2 luar Negri..
Sekarang para penghianat itu lagi proses penghukuman,  dan waktunya penghianat menerima karma/hukuman dengan se hina hina nya..",Negatif
UCqQ9wZ0KXzo1a7lQdP86lAg,@Samiyem-yx8bb,"KOK SAYA PESIMIS JIKA DILAPORKAN PRABOWO, AKAN DITINDAK, KENAPA ???
YANG BIKIN JOKOWI BERSAMA GEROMBOLANYA/ BANDIT.BANDIT
SEDANG PRABOWO BUDAKNYA JOKOWI,   REPOT KAN ?",Negatif
UCTVykR4WiYxsd7MXcYkLbdQ,@marketingktmp,Tumpas pak,Negatif
UCMA5H_0XOo6JhloSi_zBF9w,@edipurwanto9763,Alhmdulillah busuknya Mulyono terungkap semua,Positif
UCV5xSS3reNDgsoCvwd_N_Hw,@AmoraAmora-ji9pm,"Pejabat2 negara dan pejabat hukum di negara Indonesia kita ini pak...,di kencingi oleh satu orang...?gak bertaring negara Indonesia beserta pejabat hukum nya..",Negatif
UCpm71UTy8gglWg2VEBZngrg,@bertobatlahselagibisa3750,Kayak nya dia emang mau hancur kan rakyat nya,Negatif
UCcnsXnUrgO8lVcesp1mbgzQ,@benyhardja5825,"Sptnya aparat kita tak sebodoh itu dan jangan2 SDA nya sudah bersih wkwk ga mau ikutan dah bebodoran politik spt ada lagu Aku yang mulai kau yang mengakhiri hehe , kita nyanyi saja mendingan bro jangan anggap serius , EGP ...",Negatif
UCTt3x_7C34Vk-msFWlifd4A,@bap2067,😂,Netral
UCz5keuvj2M614GUaT_tDvLQ,@bgintameliala8873,Langsung di tangkap sutradaranya jendral... Jgn ksh ampun.....🙏,Negatif
UCV5xSS3reNDgsoCvwd_N_Hw,@AmoraAmora-ji9pm,"Pertanyaan nya pada kemana intel selama ini....? katanya hebat intel negara Indonesia kita ini...? dulu saya pernah komentar atas pembangunan bendahara ini...., akan tetapi saya di kata2kan atau di ejek2...,noh sekarang terbukti komentar saya dulu...,,
Pengawasan tidak berguna sama sekali selama ini?",Negatif
UCm5UHxvQSnLf2JRNweMowIw,@JunarkoJunarko-yi4hp,Mantap jiwa❤,Positif
UCtHjWQo2QWmImcgi2qrWn6A,@JlnKalimantan,Sdh pasti ulah si jokowi,Negatif
UCpGaQ9ASzWi6iEZkDjKS4CQ,@NINGALIYTB,Parahhh dan gilaaa...bener kata kawan2 saya..di Morowali pekerjaan banyak orang cina katanya..dia lebih berkuasa di Morowali dari pada orang Indonesia..,Negatif
UCy4BH-lTUjelsK8Qf5QhHAA,@Sony-l3l,Terus selama Pak Prabowo jadi Menhan masa tdk tagu ada bandara IMIP ????????,Negatif
UCychkhUuXUZ5WVAXoIuitOA,@rachmatklb893,"Masa Pemda setempat GK tau,atau tutup mulut,tuntut sampai tuntas pak menham tegakkan hukum semua yang terlibat.",Negatif
UCy4BH-lTUjelsK8Qf5QhHAA,@Sony-l3l,"Ini yg gak ngerti Pak Menhan atau yg ksh informasi yg salah....
Gampang kok rapat aja dgn menhub agar clear jangan jadi berita padahal blm tentu benar....
Gak mungkin pesawat terbang bisa lalu lalang tanpa aturan negara😂😂😂😂😂😂😂😂",Netral
UCdswWRjElliALN-FCNA2MvQ,@erwincasano6147,JOKOWI UTUSAN PKC,Netral
UCYNOoCR_KswEnuH6CzogXqw,@ahmadbaqier7301,Berani nggak dibawa ke ranah hukum ?,Netral
UCEOjIRGsVeJc1kL_bD5TfSw,@bungalaw,bebas untuk perjualan barang 2 haram dan senjata !,Negatif
UCNfwlQWBx-uJYBhUNe53Odw,@ToniSc-w9z,Bukan nya Sama Si Joko di resmikan nya bandara Morowali tuh,Negatif
UCrt_MKtMNpR9TqbblAaIdIA,@KhanzaBatamutama,Luhut kenyang,Netral
UCHj3aW2Uc3zg-n66sT9LnLQ,@Sudarno-lw3fr,Bandara privat nggak ada penumpang umum apalagi untuk penerbangan international nggak mungkin aja,Negatif
UChR6P3vW1Pgz3Slal3_G7WQ,@apoyy4701,Sebaiknya bandara ini di tutup ga boleh oprasi lagi,Negatif
UCaFVsT9ogY8NOHa2Wxya_ug,@muhtarrudin5149,adili jokowi,Negatif
UC6_ZBiDiBf52O2DVqvEY24A,@hideungpoek,Menertibkan indonesia pun ta mampu apalagi perang dengan negara lain haha konyolll 🤣,Negatif
UColk5u6mGZzi94z765Zln-g,@hersinsuryo5721,Tutup dan denda,Negatif
UCWRRDqHNg-_7htWtkWhB3bg,@Bluekang-w2,"pesawat gak mungkin lewat bawah tanah,
masa pihak keamanan udara ga tau pesawat sliweran di morowali?",Negatif
UC7HBkXG2QQkD-MBAfY6jWmQ,@anonimexid,"Kalau sudah ketahuan, gak ada tindak lanjut, mending tidur saja . Anggap saja angin lalu",Negatif
UCGwL-7CyO6uMpxR27kn9iqA,@tatokaribowo4774,Kalo hukuman mati tidak di lakukan...buat pengkhianat ...dan koruptor...sampai kiamat GK bakal maju dan makmur indonesia,Negatif
UCcZ8H_xCZmrlFHRTm5-V35g,@febryahmad1670,"Kerjaan partai siapa ini, pasti tau lah",Netral
UC4_xfOJ75Ld3aEzBsxbj98g,@Prawirodirwdjo,JOKOWI JOKOWI JOKOWI JOKOWI….what the hell are you doing ha!,Positif
UCGwL-7CyO6uMpxR27kn9iqA,@tatokaribowo4774,Jokowi dan Luhut...serta...antek2nya....sdh memperkaya raya....jaya raya...sdh GK mikir rakyatnya...wkwkwkwk😅😅😅,Negatif
UCGwL-7CyO6uMpxR27kn9iqA,@tatokaribowo4774,Jokowi dan Luhut...serta...antek2nya....sdh memperkaya raya....jaya raya...sdh GK mikir rakyatnya...wkwkwkwk😅😅😅,Negatif
UCG2T6I4ziXCAbsTR3CTCEvQ,@sobari-s6d,Pantes banyak pd korupsi di era pemerintahan yg lalu sikat habis ke akar akarnya rakyat mendukung,Negatif
UCGwL-7CyO6uMpxR27kn9iqA,@tatokaribowo4774,Wkwkwk...negara dagelan...😅😅😅,Negatif
UCI1a2DBAYaBO2ilmLA83tqg,@ciris4181,Kemana aja kalian kemarin saat ramai issu tenaga kerja illegal di sana.,Negatif
UCALfI_VJWiK1ooX7TWeQa0Q,@MauraLexxa,Kok q ora mudeng to lur ...bandara kok ora ono otoritas mksde piye sich,Negatif
UCFiEIAZkBdIGuS6otfxu7oQ,@KecoaBatu-pk3xn,"Trus TNI polri gak pada tau gitu ada bandara Segede gitu hadehhh.
 Maju terus lah pemerintahan sekarang sikat abis koreng2 di pemerintahan yg dlu",Negatif
UCiV772lZgPAVFe55U9IIwNw,@martinusgunawan4677,Mengerikan sekali Negeri KONOHA ini..,Negatif
UCBMYlXHNSa-hzHn8e4kNk9A,@namwons5897,"Hidup jokowi, hidup jokowi....tenang pak jokowi...sayakan HOPENG sama pak jokowi...😂😂",Positif
UC4mNPC24W3jMxipwaemB4_A,@Sembiring61,"Kedaulatan negara di rusak oleh penghianat negara,manusia penghianat halal di pancung didepan rakyat",Negatif
UCj6aIFGMO8XxSYrGiX--wjA,@robinoktavian2802,Jokowi pelerrrr pelerr,Negatif
UCU0aga37KdNCTFu7U0Stolg,@EBOCHANNEL313,Menhan Sjafrie the best,Positif
UCxPSL24Cbee5Ny8BvfNm1qQ,@RizkyArdiansyah-ds6qd,Emang occrp tidak tau.. Keputusan yg mereka ambil😂😂sekarangbarupada ketauan an.. Kan.,Negatif
UChqc1_TEwNqICFy_hfpbywA,@ChanaAdit,sama itu di Indonesia mulyono tetap aman,Positif
UCFQ40O_wTtWF5Hb-aYBCQUQ,@upperarm884,Barang ilegal bisa masuk tanpa pengawasan... Kekayaan negara bisa dibawa keluar semaunya... siasat jkwi..,Negatif
UCjvWtQwSJMCy9kVjC0TY1Kg,@iyanzahra8026,eranya mafia,Negatif
UCy6nIO6Q9QZV5uaeqJzIOLA,@rahmadgunawan2667,"Hanya di era Jokowi bnyk kerusakan alam Indonesia baik dari sigi tambang psn hingga penengakan hukum di NKRI ini
Mirisnya 🤦",Negatif
UCVIBvDsBJEWH3e7TTQ-59cA,@JusnaeniIntang,Orang Sulawesi bersatu usir semua pejabat penghianat negara termasuk jokowi,Negatif
UCvnmCsYB_FlzTrzsEMIcWjA,@myakobuskeneng3037,Pak menteri tolong cari tau dulu bandara domestik memang tidak perlu ada bea cukai dan imigrasi. Dan yg diresmikan oleh Jokowi itu bukan bandara IMIP tapi bandara Bungku.,Netral
UCIXEjB5N1gNA5wz9hjC8iGw,@tegarjiwa7800,Terlanjur ngomong tanpa dasar..malu nanti nya,Negatif
UCYgmOQ6fwNAtSIHlHff2pDA,@satemadoera,bahayanya si 10 tahun menjabat,Negatif
UCvbwmWR6AIeldTM4DONDRzA,@ArifinIlham-c6h,"Wah jaman Jokowi beroperasi, enak bener",Positif
UCwmmWlE8EMhFC3ploY4h82Q,@bimawicaksono947,"Itu bandara morowali yg bikin jokowi,luhut,listyo sigit,prabowo sdh tau tpi pura2 buta tuli",Negatif
UCF1jnzdRPxdD_gmQOD-Wcgw,@STORY_ARKAN,Bener banget kata pak Amin rais Mulyono fufufafa hrs segera di tangkap & di hukum berat,Negatif
UCReHbWl-JGiKeTSqg68dT6Q,@andrianaismail2807,Baru sebagian kecil yg terungkap karya muka polos,Negatif
UCOJfSGYbt5MOWMfhxBzrNNA,@IndiraWiraatmaja,Kenapa baru ketahuan sekarang kemana aja tuh urusan pekerjaannya sebagai abdi negara,Negatif
UCulAflCJV1k_P3wh7tNVnTg,@TetepSetia,Baru terungkap,Netral
UCSjhw9mGlPWzj93-GfVqncA,@muhammadfadhliismi703,Mantap Pak Jokowi lanjutkan sesuai  rencana nya Pak  jokowi masih banyak polisi yg mendukung Bapak,Positif
UCd-fE_qDUZ0gQDbMyNUJmyg,@fitriasportyonihw6758,Enggg di tanya ain ke jokowi,Negatif
UCpBqgJKL2CwS5nsOCWyL9rQ,@adedaryana5202,Jokowi Jokowi emang berani pemimpin sekarang.gk bakal berani pemimpin sekarang ke Jokowi.bagaimanapun kesalahan Jokowi banyak Prabowo GK berani.,Positif
UCV3S8hArs91xxupDo8p5F5A,@riginspector-vg7ou,mana nich TERMUL,Netral
UCYnkgjkQmUJA0j9Uw-OeXCw,@arismanamirmirzan7340,Tdk punya paspor mereka pak.bnyak pt ilegal lagi 😂😂,Negatif
UClVR_GNUYyTnAjNtaK4KwmA,@heriantoliu5339,"Saya tau itu punya siapa ,terus saya juga tau Biangnya itu siapa 😊😊",Netral
UCCMaIf2aJN0QMqrBgcsq8SQ,@hendrakodjo,Koq bisa?,Netral
UCCQgTPOmbbF6MTiZLd_op6g,@ahmadhelmy1497,Hidup jokowi,Negatif
UCXY7_4vBvroKmUDhp8qTw5A,@fatmahnazma,"Luar biasa sudah berapa tahun tuh,,,, 
Kebayang bebasnya keluar masuk barang ilegal,,  luar biasaaaaaaaaaaaaaa",Negatif
UC19_Pf1vTd2GevbKlyhId0w,@ratnasunarsih8188,Pantas jkw ingin 3 priode. Untung ada PDIP... Dan alhdllh mengntrkan prbw RI. 1.,Positif
UCa8LP5x1KlNRrRdTcIDzmdA,@MaxisAsia-r9t4x,"Tangkap segera Joko Widodo dan luhut binsar panjaitan, bahlil la dahalia.. Luhut binsar panjaitan Cemerlang di Era Joko Widodo Redup di Era Soeharto itu lah luhut binsar panjaitan.. 10 thn hilirisasi nikel dan turunan nya di Morawali hasil nya tdk ketahuan masuk ke kas negara atau masuk kas Rekening Pribadi joko widodo dan rekening nya  luhut binsar panjaitan.. 😊😊😊",Negatif
UC7eh3AcF0jwTGIBdFfqceMA,@abdulrojak8811,Semoga Jokowi dan keluarga nya dan termulnya dan setannya dan juriknya dan jinnya mendapatkan hidayah dari Allah SWT.aamiin ya rabbal alamiin,Negatif
UCSYylL6E-y-Rh_4ANHCZg2A,@yahyaputra7592,"Hutang besar Indonesia dari proyek ""Kereta Cepat Whoosh"", akan dibayar dengan hasil2 tambang, nikel, timah, emas dll. Sumber daya alam dikuras untuk kemakmuran China, tapi NKRI tetap miskin.",Negatif
UCnPyClHQXm-xXloAfna0Dxw,@mohsultonmaulana5346,Hancurkannnnnnn,Negatif
UC19_Pf1vTd2GevbKlyhId0w,@ratnasunarsih8188,"Prbw menhan masa gtau. Atau g bs ap""  Krn pembantu.",Negatif
UCJVMZYgxX7OhH8yDbUM58jw,@DuarteDavinci,Ini membuktikan bahwa 10 tahun presidennya boneka.,Negatif
UCg5LYeze12BKQEkLlKRLxLw,@yusritoaja564,"Ngeri, trimakasih infonya pak",Negatif
UCmW_1bOTJYA8ewSZDPXhQUQ,@prakasya,"pejabat, aparat, komandan wilayah setempat ngapain aja? gk mungkin kalau tidak tahu operasional Bandara IMIP, lemah banget koordinasi pertahanan kita kalau bener.. masak sampai Menhan sendiri yg turun tangan?",Negatif
UC19_Pf1vTd2GevbKlyhId0w,@ratnasunarsih8188,Mn tanggung jwb jkw. Ngapain aj jkw lBP.. Termul.,Negatif
UCLq7Y-9ZJ9OKwG5HxYKxk-Q,@andhikarusdianto2345,"Semua ini karna Prabowo 😂😂😂😂 ,,,ya bukan lah TERMUL",Negatif
UCtRzGzAatA8WsT631umGo6g,@Asik-m7w,"Hanya di era kepemimpinan pak Prabowo semua bisa terungkap, ini kasus besar juga...",Negatif
UCSYylL6E-y-Rh_4ANHCZg2A,@yahyaputra7592,China menguras sumber daya alam Indonesia. Lihat bagaimana China menguras habis Nikel di Sulawesi.,Negatif
UCvYPi95GSKVT_AFGCCo9eZg,@MuhammadSaleh-d3f,Semua apa kata uang bos,Netral
UCJ2W7rOr4LecJDUg0Qskd7A,@rudianaasikin4971,"Akibat pemimpin  lulusan UGD.... 
Terbukti kerusakan di berbagai sektor",Negatif
UCmWt2hLW-IxqoE7_O7B6J0A,@setiawanugroho,GANYANG GENG JOKOWI LUHUT CS 🔥☝️🇮🇩,Negatif
UCzwao_dvVa8bv3wCTHiUTew,@SutaAir-d3c,Bandara segede gaban masih ilegal😅,Negatif
UCJ2W7rOr4LecJDUg0Qskd7A,@rudianaasikin4971,"Harus Usut tuntas pa
Semoga Jangan hanya omon2
Rakyat sudah geram ❤❤❤",Negatif
UCHOfFIqCjUccNW1KJ6d8OXw,@ZainalArifin-oz6bq,Cepat ambil tindakan pak jangan berlarut larut,Netral
UCpQS0eoLhnC68PEgvVQYdDA,@yusufhari4704,Men han nya siapa waktu itu,Netral
UCbhzJm-VN-cXyBuKSFHY8Sw,@herysspartan6325,Wah seru ini KLO ditutup. WNA tanpa identitas resmi mulai bingung. Mantap pak menhan❤,Negatif
UCMWRyreB8T8TYmf_5uZuNdA,@BillyMartinez-n1p,"Pak Purbaya, Pak Syafrie, pembasmi termul bermunculan, semoga keduanya selalu dalam lindungan Tuhan YME Amin",Netral
UC30jOJHY-Dw4Nsg_LQ_UV2Q,@miabm6992,Pemimpin  penghianat harus dihukum berat.,Negatif
UC8ByCO4kFvI31rbezGfF9Ew,@bimolawaningperang6400,"Ayo Pak PRABOWO, BERANI TIDAK TANGKAP JOKOWI DAN KRONINYA???!!!, SEPULUH TAHUN BERKUASA DAN INGIN TAMBAH 1PERIODE ???!!!, HASIL BUMI DI JUAL SECARA ILEGAL DAN MERUSAK SEMUA, BERANI TAK PRABOWO TANGKAP JO KO WIE???!!!",Negatif
UCyJgg9AfapeFmOQ7jjaZzQg,@DarnotoAl-fj3ej,"Seret ke yg terlibat ke ranah hukum jgn pandang bulu,orang China kek orang Indonesia kek seret ke jalur hukum,bravo TNI ❤️❤️❤️🇮🇩🇮🇩🇮🇩",Negatif
UCMWRyreB8T8TYmf_5uZuNdA,@BillyMartinez-n1p,"Konoha apapun bisa, semua beres tinggal sewa buzzer, ama beli ijazah palsu dikampus wkwkwkwk",Negatif
UCLycxqGNVPKjDVvAjcyteQw,@iphulpjanic252,Jokowi pasti tau smua nya.. Adili jokowi,Negatif
UC2HhWfLU8zHxPNwN7fXby8A,@engkhonggaul9421,Salah satu hasil karya pengkhianat bangsa yg sesungguhnya!!!😋😋😋,Negatif
UC2OMPGXRL3eDwlkX3Yg8wGw,@arrijulianda,Berani nggak diusut tuntas sampe akarnya.,Negatif
UC00IZjXMwztE2WSOZWxv3kQ,@YantiSriaja,Warisan mulyono daya rusaknya luar biasa....bisa jadi genk solo punya kerja tuhh,Negatif
UCtVzeVF9psXufSuOL3vaijQ,@endysunardy1703,"Kok bisa ya .apa kerjanya INTEL / BIN ??
Sangat memalukan / membahayan negara. Narkoba,aenjata , orangvasing bisa masuk melenggang tanpa pemeriksaan.",Negatif
UCl_cW_PJjaO_cr6h0SzgEYg,@Gabriel-x3f4g,"Jangan hanya ngomong bos, langsung aksi nyata, 'hentikan segera kegiatan bandara ilegal'",Netral
UCsRnLrT_1w3VVduaWJZnT2g,@tweetweetindonesia7671,ADILI JKW % LUHUT !!!!,Negatif
UCh6xxvQ1jJohLUMtD1r7O9A,@ServolusDaris-t8m,"Sikatttt semua pak, tegakan hukum negara dan investigasi semua pelaku kejahatan sumber daya alam.",Negatif
UCQN5q2oD6WHU946ub9dVbMQ,@arditores6895,"Kok aneh aparat kok baru tau ada bandara ilegal trs tugasnya apa,usut tuntas ada apa dibalik bandara itu",Negatif
